,time,id,like,text
387,Tue Nov 30 23:58:02 +0000 2021,1465832524790206469,2,New Research: SARS-CoV-2 Among Migrants Recently Arrived in Europe From Low- and Middle-Income Countries: Containment Strategies and Special Features of Management in Reception Centers: Despite the “migrants and COVID-19”… https://t.co/NBGLBsRiM2 #PublicHealth #HealthForAll
388,Tue Nov 30 23:58:02 +0000 2021,1465832524396077056,0,@bo_theis Covid is political
389,Tue Nov 30 23:58:02 +0000 2021,1465832523947257863,5,We TOLD Y'ALL this too... The Vaccine was the Jab(Literally) The RFID is the Knockout Punch The Mark of the Beast...  https://t.co/EV1gkKd41r
390,Tue Nov 30 23:58:01 +0000 2021,1465832522735099910,4,The Merck Covid pill had a tough time getting a positive recommendation from the ⁦@US_FDA⁩ panel with a 13:10 vote.   Concerns raised on efficacy data and teratogenesis  https://t.co/miErI1JWjb
391,Tue Nov 30 23:58:01 +0000 2021,1465832521107714053,0,@Iamjustin_1723 @KingJames He still got COVID so… the protocols are stupid right?
392,Tue Nov 30 23:58:01 +0000 2021,1465832520872833038,0,"@StereotypGasman Here's the thing buddy. I pay lots and lots of taxes. Should I need an ICU bed for covid treatment, I've paid for that bed. A guy with diabetes who needs an ICU bed is no different. And for the people in ICU that are vaxed, and there are in many hospitals, I wish them well."
393,Tue Nov 30 23:58:00 +0000 2021,1465832518465245184,8,A 1787 letter from Catherine the Great advocating for smallpox vaccination is bound for the auction block at MacDougall’s in London. https://t.co/xqSmN99Bu3
394,Tue Nov 30 23:58:00 +0000 2021,1465832518243041283,0,"@ArleneFosterUK Have you heard of Covid and ""covid testing"""
395,Tue Nov 30 23:58:00 +0000 2021,1465832518079467523,3,"@GqpSlayer @gorskon I have to follow you for that one.  As a ""COVID WHACKO"", I've always, of course, preferred fascist socialists...."
396,Tue Nov 30 23:58:00 +0000 2021,1465832517374656513,1,"As a sensible human being u've gotta ask urself ...   ""Why is there a number on this COVID 💊 and why is it #82?""   And this is why ⬇️⬇️⬇️ #Gematria https://t.co/D5tBnMLWf1 https://t.co/lpv5XWSoEU"
397,Tue Nov 30 23:58:00 +0000 2021,1465832516061962247,0,"The federal rule requires COVID-19 vaccinations for more than 17 million workers nationwide in about 76,000 health care facilities that get funding from government health programs.  The ruling could be upheld or overturned if an appeal is filed. https://t.co/iICwWnDS0r"
398,Tue Nov 30 23:57:59 +0000 2021,1465832512110874631,0,Don't go full retard with this covid thing 😏 https://t.co/CwTQ9mFyTD
399,Tue Nov 30 23:57:58 +0000 2021,1465832510152134658,29,Merck’s Covid pill secures narrow backing from US regulatory panel https://t.co/Z8PBb2X92a
400,Tue Nov 30 23:57:58 +0000 2021,1465832510043140101,2,Biden Tries to Reassure on COVID as He Sells Spending Plan https://t.co/FSuKSNdCEo
401,Tue Nov 30 23:57:58 +0000 2021,1465832509938323460,3,Biden Tries to Reassure on COVID as He Sells Spending Plan https://t.co/c7xljDwc6Q
402,Tue Nov 30 23:57:58 +0000 2021,1465832509435002883,1,@SLady1961 These anti vaxxers make me mad too just because I know how much you have suffered from long haul covid. I don’t even know you like that just from here and I’ve seen what you go thru and I know you were always careful. Love ya sassy!!
403,Tue Nov 30 23:57:58 +0000 2021,1465832507862102022,0,@TheBDA @peter_aldous Is it correct that Bupa took over NHS dental contracts?  It seems the Govt have no intention of saving NHS dentistry &amp; the dismantling began way before Covid
404,Tue Nov 30 23:57:58 +0000 2021,1465832507757244424,0,@lexiecarpenter Thinking of coming in for the first time in 6 weeks (had Covid) just for a day so I have a memory imprint and what an M&amp;S looks like before the “next stage” … https://t.co/Lzj8YbR2eE
405,Tue Nov 30 23:57:58 +0000 2021,1465832506507333637,0,@SimRelic This formula for comparing risk has been known since the 1600's.  Compare: Chance of outcome 1 x Value of outcome 1  to: Chance of outcome 2 x Value of outcome 2  The odds of getting very sick or dying from Covid are much higher than from the vaccine.
406,Tue Nov 30 23:57:57 +0000 2021,1465832504883961856,44,"@2022WeThePeople @JVTN58 I'd tell them unvaccinated pregnant women are dying at a high rate from covid, and you care about them and don't want to be party to this risky nonsense. I'm sorry you're dealing with this. The misinfo is infuriating but also incredibly tragic."
407,Tue Nov 30 23:57:57 +0000 2021,1465832504573796353,95,"@keithboykin There needs to be accountability for the folks who blew the Covid response. From Trump, to pence, to Kushner on down. It was the greatest national security and public health failure in American history. And we need justice to heal and honor the lost."
408,Tue Nov 30 23:57:57 +0000 2021,1465832503843819520,0,@gayblackvet Normally I agree but at least let it come out on Disney+ for those who didn't want to risk covid. Or who muted the hashtag 😉
409,Tue Nov 30 23:57:57 +0000 2021,1465832503399399431,0,"@RobDemovsky 10 days unvaxxed &lt; 12 days til our next game, there’s no could, it’s should, these Covid semantics are ridiculous Bob"
410,Tue Nov 30 23:57:57 +0000 2021,1465832502757527556,4,"Just had my Covid-19 booster shot yesterday.  1st &amp; 2nd dose: Astra Zeneca.  Booster: Pfizer.  Side effects so far: headache, slight fever, ms soreness, palpitations and slight increase of BP."
411,Tue Nov 30 23:57:56 +0000 2021,1465832500937338885,0,"@surrealBrianC @50countries @louise_wahl @annbauerwriter Be that as it may, reports on the covid vax provide a stark difference to other vaccines. I took a lot of data from federal agencies when I was a reporter. Never had people going ""that doesn't mean what it says"" like they do with VAERS. If this problem exists, CDC should fix it. https://t.co/qoznCxB1eV"
412,Tue Nov 30 23:57:56 +0000 2021,1465832500840869888,1,"Sound off, if you are vaccinated.  Type  : 1 - for one dose 2- fully vaccinated  3- fully + booster   #GetVaccinatedNow #COVID19 #GetBoosted #Moderna #Pfizer #Booster #CDC #NIH"
413,Tue Nov 30 23:57:56 +0000 2021,1465832498642894851,1,"So, I just got this off of @instagram and have to ask; why is there a #Covid_19 more info link on it? It seems... odd? https://t.co/H75dh6mlBc"
414,Tue Nov 30 23:57:55 +0000 2021,1465832496587845633,2,"@greta Television evangelist Marcus Lamb died from COVID today, he had a history of dismissing the vaccine and mask wearing while taking Ivermectin and hydroxychloroquine for the last several months. Australia is on the brink of pulling his network Daystar for false info."
415,Tue Nov 30 23:57:55 +0000 2021,1465832496260653057,1,"@baabvabsb @Midguardien @DanielRPK Yeah, you people keep talking about survivability rate, but first it's 95-97% and second, you fail to mention long covid symptoms. I know of people that were able to run 5k and after getting it, have a very hard time walking to get their mail. 29 with lungs of a 60 yr old."
416,Tue Nov 30 23:57:55 +0000 2021,1465832495992164361,0,"Looking for size of spike protein https://t.co/sxwNMpXVlq  Looking for size of spike protein:  With a size of 180–200 kDa,  length of SARS-CoV-2 S is 1273 aa Jct: What does kDa or aa mean? Twitter censors this site."
417,Tue Nov 30 23:57:55 +0000 2021,1465832495308541962,0,Alert: Pfizer Is Lobbying to Thwart Whistleblowers Exposing Fraud https://t.co/mpueGVSEUv
418,Tue Nov 30 23:57:55 +0000 2021,1465832494822043651,0,"Forced online by COVID last year, artists are excited for live Concordia Christmas Concert in 2021 https://t.co/zdm43RSLtC"
419,Tue Nov 30 23:57:55 +0000 2021,1465832494054330369,3,"@ronInBendigo Andrews certainly would order the execution of all of them, it would be his offsiders that will say “you can’t do that, how about 50?”  But the certificates weren’t say “shot whilst trying to escape” it will say “COVID” 🙄"
420,Tue Nov 30 23:57:55 +0000 2021,1465832493773250561,0,Pima County offering COVID-19 vaccines at Tucson Convention Center https://t.co/RgNoXjE13R
421,Tue Nov 30 23:57:54 +0000 2021,1465832493571969026,0,lisa negative from covid news PLEASE 🙏🙏🙏🙏🙏
422,Tue Nov 30 23:57:54 +0000 2021,1465832490820583428,0,@Covid_Stinks @howetolove @bcndp @Adam_Stirling @vicpdcanada Youre annoying so you are now blocked.
423,Tue Nov 30 23:57:53 +0000 2021,1465832487830134784,0,"Don’t hesitate, get a COVID booster now: epidemiologist urges https://t.co/7NxLv4PKQX via @YahooFinance"
424,Tue Nov 30 23:57:52 +0000 2021,1465832484877344772,0,Doctors hope Omicron causes milder cases of Covid — but it’s still too early to say https://t.co/Q9V0cYPUUH via @statnews
425,Tue Nov 30 23:57:52 +0000 2021,1465832483619024899,4,"@ThatEricAlper @TheJaneJames We're going to Queen &amp; Adam Lambert together next year and probably others too, covid permitting.  I'm very lucky she's so awesome and we have very similar tastes, my brother and mum have been to so awesome metal &amp; pirate metal gigs too.  We're lucky. 😎"
426,Tue Nov 30 23:57:52 +0000 2021,1465832481509232640,0,@ShamsCharania So LeBron has COVID. Or at least he has failed his COVID-19 test.
427,Tue Nov 30 23:57:51 +0000 2021,1465832479479123970,0,"@Project_TAHITI @StraderZane @DiscussingFilm I wouldn't get your hopes up for anything close to $2 billion, tbh. To reach that number NWH would have to more than quadruple Shang-Chi, and more than double the current highest-grossing film of the year. And neither of those films had a new strain of covid to deal with."
428,Tue Nov 30 23:57:51 +0000 2021,1465832479311417347,1,"@BBCNews UK Summary.  Last updated on Tuesday, 30 November 2021 at 5:30pm  Coronavirus (COVID-19) in the UK.   Deaths within 28 days of positive test. Daily 159  Total Deaths  144,969  Cases. People tested positive. Daily  39,716 https://t.co/gbPMFfqtZf"
429,Tue Nov 30 23:57:51 +0000 2021,1465832478577500161,1,"@iamchanteezy Be safe! 🙏🏻🙏🏻 I can't get my booster, until this monoclonal antibody infusion treatment is up, for 90 days. I took it on Nov. 1st. It worked, though. No more Covid symptoms. Thank goodness I was double vaccinated. No telling what would've happened, since I have comorbidities."
430,Tue Nov 30 23:57:51 +0000 2021,1465832477994500096,1,Someone said Western countries just can't fathom how Covid is not an African problem and are finding every way to make it so 😂 https://t.co/paC8VAYeRl
431,Tue Nov 30 23:57:51 +0000 2021,1465832477830881280,0,@donwinslow Just got mine and a flu shot this morning. Covid shot arm is a bit sore but that's it so far.
432,Tue Nov 30 23:57:51 +0000 2021,1465832477763776523,1,CNBC anchor goes on rant demanding Biden 'require' forced nationwide COVID vaccinations: 'Have the military run it' https://t.co/Sii46Jwq13
433,Tue Nov 30 23:57:51 +0000 2021,1465832477734363143,5,"@Moncrafter20121 @poweerrzzx @WholesomeMeme For Germany, it is the other way around(okay, at the moment covid sucks ass here). Not many reasons to visit, I feel like, but living here gives a lot of benefits."
434,Tue Nov 30 23:57:50 +0000 2021,1465832476215894017,8,"@sapphonica @droverdriver61 Mainly that they were reporting the results by hospital admissions, but not allowing people into hospitals, calling their programme, ""Hospital in the home"". HITH.  https://t.co/TGUf3tPSXh"
435,Tue Nov 30 23:57:50 +0000 2021,1465832475897352202,2,"@PublicAfghan @OmerAkyolBaka @vhjhvs Your success is becoming infectious, like COVID, but without the horrible deaths."
436,Tue Nov 30 23:57:50 +0000 2021,1465832474823610373,1,"@MadThunderdome All of my COVID red credits are in the toilet too, I feel you https://t.co/EnWDKgmwr3"
437,Tue Nov 30 23:57:50 +0000 2021,1465832472814530569,1,At 12 with Tim - Downing Street's rejecting claims that Boris Johnson breached Covid regulations
438,Tue Nov 30 23:57:49 +0000 2021,1465832468603457539,0,@UK_Centrist @TheraseWeeks all of the coronavirus laws that are being passed will become the new normal they won’t go away they’ll be implemented for other viruses and other diseases.
439,Tue Nov 30 23:57:48 +0000 2021,1465832467814928391,1,"@MSNBC @thereidout I suppose that Abbott and his repuglican-led state legislators are so busy killing folks with covid  unmasking mandates they've no time to worry about mere families and helpless enfants going w/o power/heat freezing to death this winter. Sad, Horrific Criminal if it happens again"
440,Tue Nov 30 23:57:48 +0000 2021,1465832466946609156,0,"@yourbrainistiny @BruiserK @wendelltalks @thatbrian @dmeckle Like I said, you must research data prior to covid.  Everything after that has been changed to support the narrative. Seriously just research 2016, 2017...consensus was surgical mask only used for tradition. Only a properly fitted AND handled P95 mask has any effect whatsoever."
441,Tue Nov 30 23:57:48 +0000 2021,1465832466673926145,0,@UnsilencedOrg Won't work... Vaccine hesitancy is strong there due to leaders spreading conspiracies about vaccines having HIV to infect Africans.  This is a very real thing.  Many African countries are in the single digits COVID vax-wise and it isn't all down to supply issues.
442,Tue Nov 30 23:57:48 +0000 2021,1465832465659056138,2,wait i just realized jingle ball was my last concert before covid and today’s jingle ball is my 1st concert back ever since covid happened 🥺
443,Tue Nov 30 23:57:48 +0000 2021,1465832464941662208,1,"@Hannahfrances13 I don't think I would make a fuss about it to this extent, if my husband didn't have surgery before Christmas...This can't be postponed any longer and that's half the reason why I'm trying to avoid Covid at all costs right now...besides not wanting my kids sick."
444,Tue Nov 30 23:57:47 +0000 2021,1465832462982987777,1,"@Richard_Vixen got it weeks ago, was like a 10min process in total (not counting the day of feeling like shit)  Pfizer data suggests it’s worthwhile, and it was free, so why not?"
445,Tue Nov 30 23:57:47 +0000 2021,1465832462576234502,2,"My message to market manipulators and alarmist: #coronavirus and #OmicronVariant is not the end of the world. These are largest and best performing 500 companies in the world! What you are doing is not sensible or wise and won't do good to anyone, including you! 👎 https://t.co/l107hZ6Q8z"
446,Tue Nov 30 23:57:47 +0000 2021,1465832462412496899,13,"An eagle eyed FACT member spotted someone in the antivax telegram channels offering to sell fake vaccine passes.   But as @andrewtychen points out, with no requirement to verify a pass is genuine or matches the holders I.D, the system is wide open to abuse https://t.co/XzdpmLNzOD"
447,Tue Nov 30 23:57:47 +0000 2021,1465832461758345217,2,"Color me shocked. He spent months glorifying his brother’s “excellent” handling of COVID (it was actually horrible), yet decided that reporting on his brother’s sexual misconduct allegations was a conflict of interest so he was completely mum. https://t.co/vW0aeMhsAd"
448,Tue Nov 30 23:57:47 +0000 2021,1465832460642574343,0,@Dad__Nation Could care less...for one...ive seen how mcdonalds food is made.  And two if someone chooses to die from mcdonalds isnt going to require the same amount of care during or after compared to covid units.Why would hospitals choose to turn away money if these beds werent really full
449,Tue Nov 30 23:57:46 +0000 2021,1465832458918809611,1,U.S. panel supports first-of-a-kind COVID-19 pill from Merck https://t.co/YeRYaASrNi
450,Tue Nov 30 23:57:46 +0000 2021,1465832458847461384,0,Hey @NJGov what’s the COVID protocol when your @NJTRANSIT bus driver kicks everyone off the bus after getting us to Fair Lawn from Port Authority cause he just got the call that he tested positive.  And to not get too close cause he is symptomatic.  #SMDH
451,Tue Nov 30 23:57:46 +0000 2021,1465832458692313088,0,@LP62O @thanosquicksnap @KEEMSTAR Yall need to watch the 60 minutes special on youtube on whether the covid virus was man made or not. Very telling. A board of specialists discuss it.
452,Tue Nov 30 23:57:46 +0000 2021,1465832457077460999,1,"@greenbean3742 @John_Karalis If he has covid, he has to miss 10 days so he will"
453,Tue Nov 30 23:57:45 +0000 2021,1465832455491964929,1,@AllezLesBoulez uhhh dying of Covid?
454,Tue Nov 30 23:57:45 +0000 2021,1465832454590193664,0,@bphillipsonMP We need one of these in every classroom in schools. Combined with well fitting marks and other public health measures they would make schools Covid safe for our kids. https://t.co/2fiKsCvQ9Q
455,Tue Nov 30 23:57:45 +0000 2021,1465832453289951232,4,Wait. What? Canada is going to require covid testing on arrival at airports? And isolate until you get the results? Where? Who's paying for the tests? What if you have a connecting flight? A frequent flier needs to know. @AirCanada @lufthansa @airfrance @British_Airways #covid19
456,Tue Nov 30 23:57:44 +0000 2021,1465832451717148680,0,@ScottAdamsSays The WHO may 2021 list of quake covid remedies! And how to stop misinformation = how to stop debate!  https://t.co/X5beAuvRP0
457,Tue Nov 30 23:57:44 +0000 2021,1465832451318632453,1,LeBron got covid man… I’m depressed
458,Tue Nov 30 23:57:44 +0000 2021,1465832451297755137,254,@emman_exe2 @statmuse bro he out with covid what father time got to do wit that
459,Tue Nov 30 23:57:44 +0000 2021,1465832450903392257,0,"Here is another story I am in! TampaBay health, #travel experts weigh in on taking trips amid emerging #omicron variant https://t.co/PrMyisTZ6Z"
460,Tue Nov 30 23:57:44 +0000 2021,1465832450093981698,3,@geoffreyyork @TSRHG probably due to lack of testing - vaccination rates low  etc .. they can fly to Europe ? and get a negative PCR test before flying to Canada is the thought ?
461,Tue Nov 30 23:57:44 +0000 2021,1465832449972310019,2,🚨🚨The military has warned that DNA data could be used against the population. It is almost certain that DNA data is being collected on #COVID19 tests.   https://t.co/RuAsfs0tQp
462,Tue Nov 30 23:57:43 +0000 2021,1465832446541320200,0,@LakersReporter How much time if he hasn’t covid?
463,Tue Nov 30 23:57:42 +0000 2021,1465832441386569729,3,"BIDEN DISCUSSING INCLUDING 7-DAY SELF-QUARANTINE BEFORE ARRIVAL, COVID TEST AFTER ARRIVAL, FOR TRAVELERS TO U.S."
464,Tue Nov 30 23:57:41 +0000 2021,1465832437959864321,1,"@ladoodles @AGJeffLandry Past is prologue:the past 3 days there have been NO DEATHS in NYC from COVID. 90% of ppl are fully vaxxed.  In Florida “Over a three-month period this summer, the CDC recorded 35,937 deaths from COVID-19…but just 1,191 of those who died were fully vaccinated.”guess  VAX WORKS!😷"
465,Tue Nov 30 23:57:41 +0000 2021,1465832435698966531,0,"@Taipan57602002 @ozzorro1 @fishyfish67 More insults and still no link to your source? Why? You made the claim. It is highly unusual for children to get, let alone, transmit Covid. You are the one making an extraordinary claim. Why won't you link to your data?"
466,Tue Nov 30 23:57:39 +0000 2021,1465832430179344388,31,"@MorePerfectUS @TheSOC Unless you work at a hospital, majority of these employers are NOT disclosing positive COVID tests. It's seems like a big deal because it's Amazon, one of our leading employers, but they're doing exactly what everyone else is bcuz - capitalism."
467,Tue Nov 30 23:57:39 +0000 2021,1465832427431944201,0,"@BretBaier Outrageous behavior and punishment the Navy is imposing on 11 year active serviceman for refusing vaccination - DISHONORABLE DISCHARGE!  The our MILITARY hasn't won a war since WWII and, rather than being Military Warriors, the leadership is now Social Justice PUNKS!"
468,Tue Nov 30 23:57:38 +0000 2021,1465832424051519489,0,How Kickstarter Creators Are Coping with the Coronavirus — Kickstarter CRYPTO CRYPTO NEWS - https://t.co/ehi8NLssCK
469,Tue Nov 30 23:57:38 +0000 2021,1465832422545653764,0,"Went to go book a cruise and EVERY one requires vaccination , I’m blew .."
470,Tue Nov 30 23:57:37 +0000 2021,1465832421182562316,1276,President @BarackObama and Dr. Fauci visited Kimball Elementary School today and met with families and kids as they waited to receive their COVID-19 vaccines. Getting children fully vaccinated is the best way to protect them against COVID-19. https://t.co/yp3PNfwfp6
471,Tue Nov 30 23:57:37 +0000 2021,1465832420922605572,2,Interesting thread on the covid regs &amp; this probable breach by Johnson https://t.co/QMI8gjZTeB
472,Tue Nov 30 23:57:37 +0000 2021,1465832420817657857,1,@VDHgov I am so glad that you have partnered with libraries across Virginia to provide free at-home rapid testing. Could you also consider providing free KN95 masks as well? https://t.co/aN6PirnDeP
473,Tue Nov 30 23:57:37 +0000 2021,1465832420188561409,0,@Craig_A_Spencer Moderna is just guessing Scientists say it will take about 3 weeks before it is known how the heavily mutated variant impacts on the effectiveness of vaccines. https://t.co/MXBXVQmTE8
474,Tue Nov 30 23:57:37 +0000 2021,1465832418728984578,0,Faith Leaders Urge DOD to Allow Religious Exemptions to COVID Vaccine https://t.co/STw4jZykaO @BreitbartNews
475,Tue Nov 30 23:57:37 +0000 2021,1465832418313654272,0,"COVID-19 vaccine effectiveness will likely drop against omicron variant, Moderna CEO says https://t.co/Q02t6Vd5gj #FoxBusiness     #omicronvariant i.e. an ""OCEAN of info;""ANS. for us 'non-elites:' #supersimplified IN PLAIN ENGLISH,  #vaccines #coronavirus https://t.co/xINoQQkHs6"
476,Tue Nov 30 23:57:36 +0000 2021,1465832417416122368,0,"@zacelmenreich Beyond that, Dr. Fauci has ADMITTED TO lying (what he perceives to be white lies) in order to increase vaccination rates.  Obviously this kind of thing is going to create a temporary spike in vaccinations but the long term ramifications and blowback of the lies are also scary."
477,Tue Nov 30 23:57:36 +0000 2021,1465832417156116483,0,not encouraging.. https://t.co/9YBJ0aWnr0 - really trying to push people into #mRNA
478,Tue Nov 30 23:57:36 +0000 2021,1465832415000076293,1,"We AR growing! UAMS is looking for a Certified Nurse Midwife, APRN to join our team as we AR fighting COVID! https://t.co/KsBvE2ujOj #Nursing #LittleRock, AR"
479,Tue Nov 30 23:57:36 +0000 2021,1465832414433869826,1,Bruh lebron got covid💀
480,Tue Nov 30 23:57:35 +0000 2021,1465832413343272971,0,might make coronavirus shaped pancakes for dinner bc they didn't have them at omicron family restaurant (yet) and i am speculating. former food stylist
481,Tue Nov 30 23:57:35 +0000 2021,1465832411061792770,1,Reminds me of the innocent old days when we'd make jokes about coronavirus being a beer https://t.co/5KNWG3JWNY https://t.co/L9fw4Cwljs
482,Tue Nov 30 23:57:34 +0000 2021,1465832409476349952,0,@jimcramer How can you mandate something that probably doesn’t work?  Moderna came out and said it. Jesus you just don’t ever want to admit you are wrong.
483,Tue Nov 30 23:57:34 +0000 2021,1465832407354036235,2,@B52Malmet I would find it much safer if retailers would put mask mandates in place rather than simply “recommend” for the unvaccinated. Masks for everyone-including store employees please. It’s winter w increasing Covid infections &amp; another surge.
484,Tue Nov 30 23:57:33 +0000 2021,1465832405340729354,0,"This is all on the @WhiteHouse and the ilk that is associated with and advises dementia-ridden #Biden. Between Biden's support of abortion, Afghan withdrawal process and Covid protocols, he is responsible for millions dead. Is that acceptable #Catholosism? https://t.co/LD7PWfKx0E"
485,Tue Nov 30 23:57:33 +0000 2021,1465832404577394690,4,An Austrian Antivaxxer has died after trying to treat his C19 infection at home with IVs of chlorine dioxide and saline. 😳  Chlorine dioxide is an industrial bleach.   https://t.co/9hJaKheHBF
486,Tue Nov 30 23:57:33 +0000 2021,1465832403684012034,17,"@LakersNation On a serious note, if Bron indeed does have COVID, I hope he recovers well. My man Joel got took out for 3 weeks by this virus &amp; I don’t need the same happening to him 🙏🏾"
487,Tue Nov 30 23:57:32 +0000 2021,1465832398529175556,0,@BubbasRanch @amcelha3 @JohnDublin10 @CrispyCX @4Clearsky @jimdtweet @Kenneth72712993 @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @ejwwest @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 @TheDisproof We are in the 2nd year of the 3 years.
488,Tue Nov 30 23:57:31 +0000 2021,1465832396650123264,3,"just tested negative for covid, fuck you goodbye dont come back"
489,Tue Nov 30 23:57:31 +0000 2021,1465832395974737925,20,"So while small businesses worked and lost money implementing covid procedures, Amazon covered up 20k cases, which inevitably spread through the communities involved, certainly killing people. Just to save a few bucks, they put entire communities in danger. https://t.co/WZUoCzFoU1"
490,Tue Nov 30 23:57:31 +0000 2021,1465832395840630788,2,"Like thousands of people, I cancelled my Christmas plans last year because of the new COVID restrictions.  Meanwhile, they were having a party in No10.  What a complete joke. https://t.co/S0kKxSI7xx"
491,Tue Nov 30 23:57:30 +0000 2021,1465832389507047424,1,@di_canada Last job you’d want during Covid
492,Tue Nov 30 23:57:29 +0000 2021,1465832388404121604,71,"@Peston @BorisJohnson The problem is, Robert, that these MPs are not medically qualified, and are happy to kill people who are susceptible to the SARS-CoV-2 virus. In any just society, they would now be under criminal investigation."
493,Tue Nov 30 23:57:29 +0000 2021,1465832387699519494,1,"Judge blocks COVID-19 vaccine rule for healthcare workers across U.S.  “Nov 30 - A U.S. judge on Tuesday blocked a Biden administration COVID-19 vaccination rule for healthcare workers and applied the ruling nationwide where the mandate was still in effect, according to a ruling https://t.co/8qStBC84fI"
494,Tue Nov 30 23:57:29 +0000 2021,1465832387661676548,0,Regeneron Says COVID-19 Drug Could Be Less Effective Against Omicron https://t.co/NnSXYKCq4Z via @Newsmax these drug companies are wanting to shoot you up on all these drugs on a virus they don't even know what it even does. Their getting c rich as he'll at your heath expense
495,Tue Nov 30 23:57:29 +0000 2021,1465832385765773316,1,"@crwequine Remember when covid came to Alberta in March 2020, except it was here in Oct 2019. You lived with this variant a while.  Fool me once."
496,Tue Nov 30 23:57:29 +0000 2021,1465832385761718275,4,@TheSwedishIvy Yes. I can confirm. There is a correlation. Plus you are 3-4x more likely to be in the ICU as a pregnant woman with COVID.
497,Tue Nov 30 23:57:29 +0000 2021,1465832385447186440,0,not they tryna come out with a damn pill to treat COVID ..
498,Tue Nov 30 23:57:28 +0000 2021,1465832384335532033,0,"@RHT_ebooks It's a perfect gem, I don't deny it, but the saga of catching covid is unbeatable"
499,Tue Nov 30 23:57:28 +0000 2021,1465832384260194307,0,@MartyBent @jimcramer The @NFL gave all coaches a vaccine mandate yet the @dallascowboys currently have 8 coaches who tested positive for Covid.
